split,city,sample_id,view_index,condition,level,snr_db,objects
train,jena,jena_000017_000019,0,Clean,,,6
train,jena,jena_000017_000019,1,MotionBlur,15.0,20.205391074400616,6
train,jena,jena_000017_000019,2,MotionBlur,25.0,18.03343459848313,6
train,jena,jena_000017_000019,3,SevereJPEG,80.0,29.651174456094758,6
train,jena,jena_000018_000019,0,Clean,,,3
train,jena,jena_000018_000019,1,SevereJPEG,60.0,29.36547178901487,3
train,jena,jena_000018_000019,2,SevereJPEG,40.0,28.085869070560882,3
train,jena,jena_000018_000019,3,SevereJPEG,20.0,24.80812863961488,3
train,jena,jena_000019_000019,0,Clean,,,4
train,jena,jena_000019_000019,1,SevereJPEG,5.0,17.091565771987845,4
train,jena,jena_000019_000019,2,GaussNoise,5.0,23.877188553237495,4
train,jena,jena_000019_000019,3,GaussNoise,10.0,17.913040079855996,4
train,jena,jena_000020_000019,0,Clean,,,5
train,jena,jena_000020_000019,1,GaussNoise,20.0,13.261249366311347,5
train,jena,jena_000020_000019,2,GaussNoise,35.0,8.758999809452137,5
train,jena,jena_000020_000019,3,GaussNoise,50.0,6.06683538191246,5
train,jena,jena_000021_000019,0,Clean,,,4
train,jena,jena_000021_000019,1,LowLight,0.8,13.761453015315242,4
train,jena,jena_000021_000019,2,LowLight,0.6,7.850131100589502,4
train,jena,jena_000021_000019,3,LowLight,0.4,4.36397514722284,4
train,jena,jena_000022_000019,0,Clean,,,18
train,jena,jena_000022_000019,1,LowLight,0.25,2.4537531355480198,18
train,jena,jena_000022_000019,2,LowLight,0.1,0.8722761348161112,18
train,jena,jena_000022_000019,3,MotionBlur,3.0,33.99061279551559,18
train,jena,jena_000023_000019,0,Clean,,,15
train,jena,jena_000023_000019,1,MotionBlur,5.0,28.209148366086477,15
train,jena,jena_000023_000019,2,MotionBlur,9.0,24.64899649514325,15
train,jena,jena_000023_000019,3,MotionBlur,15.0,21.262012279368122,15
train,jena,jena_000024_000019,0,Clean,,,14
train,jena,jena_000024_000019,1,MotionBlur,25.0,19.48724651726228,14
train,jena,jena_000024_000019,2,SevereJPEG,80.0,32.56868473620677,14
train,jena,jena_000024_000019,3,SevereJPEG,60.0,30.799810389283518,14
train,jena,jena_000025_000019,0,Clean,,,13
train,jena,jena_000025_000019,1,SevereJPEG,40.0,28.734053314972755,13
train,jena,jena_000025_000019,2,SevereJPEG,20.0,26.144227859811025,13
train,jena,jena_000025_000019,3,SevereJPEG,5.0,18.454387117037594,13
train,jena,jena_000026_000019,0,Clean,,,18
train,jena,jena_000026_000019,1,GaussNoise,5.0,24.71435618595864,18
train,jena,jena_000026_000019,2,GaussNoise,10.0,18.76099017344378,18
train,jena,jena_000026_000019,3,GaussNoise,20.0,12.87608805276898,18
train,jena,jena_000027_000019,0,Clean,,,14
train,jena,jena_000027_000019,1,GaussNoise,35.0,7.058767854300329,14
train,jena,jena_000027_000019,2,GaussNoise,50.0,4.381763143384822,14
train,jena,jena_000027_000019,3,LowLight,0.8,13.765940431371352,14
train,jena,jena_000028_000019,0,Clean,,,45
train,jena,jena_000028_000019,1,LowLight,0.6,7.87063439560691,45
train,jena,jena_000028_000019,2,LowLight,0.4,4.377998039687993,45
train,jena,jena_000028_000019,3,LowLight,0.25,2.4536013324369077,45
train,jena,jena_000029_000019,0,Clean,,,21
train,jena,jena_000029_000019,1,LowLight,0.1,0.8751732378061537,21
train,jena,jena_000029_000019,2,MotionBlur,3.0,34.999318440846764,21
train,jena,jena_000029_000019,3,MotionBlur,5.0,27.95662596666201,21
train,jena,jena_000030_000019,0,Clean,,,3
train,jena,jena_000030_000019,1,MotionBlur,9.0,26.235379490403858,3
train,jena,jena_000030_000019,2,MotionBlur,15.0,22.507640670267996,3
train,jena,jena_000030_000019,3,MotionBlur,25.0,19.717737749534393,3
train,jena,jena_000031_000019,0,Clean,,,18
train,jena,jena_000031_000019,1,SevereJPEG,80.0,30.908212031980312,18
train,jena,jena_000031_000019,2,SevereJPEG,60.0,29.118989287360677,18
train,jena,jena_000031_000019,3,SevereJPEG,40.0,27.81683109839156,18
train,jena,jena_000032_000019,0,Clean,,,14
train,jena,jena_000032_000019,1,SevereJPEG,20.0,24.520993078628276,14
train,jena,jena_000032_000019,2,SevereJPEG,5.0,17.515559120397583,14
train,jena,jena_000032_000019,3,GaussNoise,5.0,24.139765823579012,14
train,jena,jena_000033_000019,0,Clean,,,20
train,jena,jena_000033_000019,1,GaussNoise,10.0,18.27441882867316,20
train,jena,jena_000033_000019,2,GaussNoise,20.0,12.45377743470791,20
train,jena,jena_000033_000019,3,GaussNoise,35.0,8.00483216688454,20
train,jena,jena_000034_000019,0,Clean,,,2
train,jena,jena_000034_000019,1,GaussNoise,50.0,3.195012745428203,2
train,jena,jena_000034_000019,2,LowLight,0.8,13.72912731853834,2
train,jena,jena_000034_000019,3,LowLight,0.6,7.833784445402603,2
train,jena,jena_000035_000019,0,Clean,,,19
train,jena,jena_000035_000019,1,LowLight,0.4,4.362352778107272,19
train,jena,jena_000035_000019,2,LowLight,0.25,2.4431732792806127,19
train,jena,jena_000035_000019,3,LowLight,0.1,0.859154720331024,19
train,jena,jena_000036_000019,0,Clean,,,20
train,jena,jena_000036_000019,1,MotionBlur,3.0,35.433378964412455,20
train,jena,jena_000036_000019,2,MotionBlur,5.0,28.746870101353448,20
train,jena,jena_000036_000019,3,MotionBlur,9.0,25.16939067381246,20
train,jena,jena_000037_000019,0,Clean,,,18
train,jena,jena_000037_000019,1,MotionBlur,15.0,23.719910304052895,18
train,jena,jena_000037_000019,2,MotionBlur,25.0,21.243218098389633,18
train,jena,jena_000037_000019,3,SevereJPEG,80.0,33.943749300907896,18
train,jena,jena_000038_000019,0,Clean,,,17
train,jena,jena_000038_000019,1,SevereJPEG,60.0,30.932965053011614,17
train,jena,jena_000038_000019,2,SevereJPEG,40.0,29.77091747043215,17
train,jena,jena_000038_000019,3,SevereJPEG,20.0,26.837841032852157,17
train,jena,jena_000039_000019,0,Clean,,,7
train,jena,jena_000039_000019,1,SevereJPEG,5.0,17.99244519316128,7
train,jena,jena_000039_000019,2,GaussNoise,5.0,24.62125497486703,7
train,jena,jena_000039_000019,3,GaussNoise,10.0,18.650804568459712,7
train,jena,jena_000040_000019,0,Clean,,,13
train,jena,jena_000040_000019,1,GaussNoise,20.0,13.272528950008004,13
train,jena,jena_000040_000019,2,GaussNoise,35.0,8.777780656337018,13
train,jena,jena_000040_000019,3,GaussNoise,50.0,6.113539000416718,13
train,jena,jena_000041_000019,0,Clean,,,13
train,jena,jena_000041_000019,1,LowLight,0.8,13.840025176302923,13
train,jena,jena_000041_000019,2,LowLight,0.6,7.88967992535897,13
train,jena,jena_000041_000019,3,LowLight,0.4,4.390592125036347,13
train,jena,jena_000042_000019,0,Clean,,,14
train,jena,jena_000042_000019,1,LowLight,0.25,2.4550238845355117,14
train,jena,jena_000042_000019,2,LowLight,0.1,0.871029732277258,14
train,jena,jena_000042_000019,3,MotionBlur,3.0,34.90743134948462,14
train,jena,jena_000043_000019,0,Clean,,,13
train,jena,jena_000043_000019,1,MotionBlur,5.0,27.65054186278286,13
train,jena,jena_000043_000019,2,MotionBlur,9.0,24.03907752392296,13
train,jena,jena_000043_000019,3,MotionBlur,15.0,20.327590483758144,13
train,jena,jena_000044_000019,0,Clean,,,30
train,jena,jena_000044_000019,1,MotionBlur,25.0,15.058305018736775,30
train,jena,jena_000044_000019,2,SevereJPEG,80.0,28.51488749469031,30
train,jena,jena_000044_000019,3,SevereJPEG,60.0,26.89408468771696,30
train,jena,jena_000045_000019,0,Clean,,,14
train,jena,jena_000045_000019,1,SevereJPEG,40.0,28.238058240885824,14
train,jena,jena_000045_000019,2,SevereJPEG,20.0,25.590694460483633,14
train,jena,jena_000045_000019,3,SevereJPEG,5.0,18.01984803322455,14
train,jena,jena_000046_000019,0,Clean,,,11
train,jena,jena_000046_000019,1,GaussNoise,5.0,25.141905990623705,11
train,jena,jena_000046_000019,2,GaussNoise,10.0,19.194381435979942,11
train,jena,jena_000046_000019,3,GaussNoise,20.0,13.308039279462617,11
train,jena,jena_000047_000019,0,Clean,,,8
train,jena,jena_000047_000019,1,GaussNoise,35.0,8.87681780899178,8
train,jena,jena_000047_000019,2,GaussNoise,50.0,6.272331085736851,8
train,jena,jena_000047_000019,3,LowLight,0.8,13.835590109801261,8
train,jena,jena_000048_000019,0,Clean,,,8
train,jena,jena_000048_000019,1,LowLight,0.6,7.901740556936327,8
train,jena,jena_000048_000019,2,LowLight,0.4,4.398759001086557,8
train,jena,jena_000048_000019,3,LowLight,0.25,2.46526272743015,8
train,jena,jena_000049_000019,0,Clean,,,7
train,jena,jena_000049_000019,1,LowLight,0.1,0.8786630022750574,7
train,jena,jena_000049_000019,2,MotionBlur,3.0,35.030250633359444,7
train,jena,jena_000049_000019,3,MotionBlur,5.0,28.75709077087818,7
train,jena,jena_000050_000019,0,Clean,,,10
train,jena,jena_000050_000019,1,MotionBlur,9.0,25.36553732970457,10
train,jena,jena_000050_000019,2,MotionBlur,15.0,21.987284043485428,10
train,jena,jena_000050_000019,3,MotionBlur,25.0,19.63733359708551,10
train,jena,jena_000051_000019,0,Clean,,,26
train,jena,jena_000051_000019,1,SevereJPEG,80.0,30.38536046027261,26
train,jena,jena_000051_000019,2,SevereJPEG,60.0,28.50978476406542,26
train,jena,jena_000051_000019,3,SevereJPEG,40.0,27.300997628810656,26
train,jena,jena_000052_000019,0,Clean,,,14
train,jena,jena_000052_000019,1,SevereJPEG,20.0,23.021477202584926,14
train,jena,jena_000052_000019,2,SevereJPEG,5.0,15.716098546655076,14
train,jena,jena_000052_000019,3,GaussNoise,5.0,23.23438059501425,14
train,jena,jena_000053_000019,0,Clean,,,9
train,jena,jena_000053_000019,1,GaussNoise,10.0,18.39700097131798,9
train,jena,jena_000053_000019,2,GaussNoise,20.0,12.50479663891481,9
train,jena,jena_000053_000019,3,GaussNoise,35.0,7.924237075251792,9
train,jena,jena_000054_000019,0,Clean,,,8
train,jena,jena_000054_000019,1,GaussNoise,50.0,4.936863878240399,8
train,jena,jena_000054_000019,2,LowLight,0.8,13.780272550400763,8
train,jena,jena_000054_000019,3,LowLight,0.6,7.860100601280155,8
train,jena,jena_000055_000019,0,Clean,,,17
train,jena,jena_000055_000019,1,LowLight,0.4,4.386803449174864,17
train,jena,jena_000055_000019,2,LowLight,0.25,2.4544132133682828,17
train,jena,jena_000055_000019,3,LowLight,0.1,0.8738526495703083,17
train,jena,jena_000056_000019,0,Clean,,,5
train,jena,jena_000056_000019,1,MotionBlur,3.0,35.301761289100575,5
train,jena,jena_000056_000019,2,MotionBlur,5.0,29.213836143300497,5
train,jena,jena_000056_000019,3,MotionBlur,9.0,25.718930604318594,5
train,jena,jena_000057_000019,0,Clean,,,10
train,jena,jena_000057_000019,1,MotionBlur,15.0,20.38113275506566,10
train,jena,jena_000057_000019,2,MotionBlur,25.0,17.988807976002846,10
train,jena,jena_000057_000019,3,SevereJPEG,80.0,31.671534934792717,10
train,jena,jena_000058_000019,0,Clean,,,14
train,jena,jena_000058_000019,1,SevereJPEG,60.0,29.925552335444227,14
train,jena,jena_000058_000019,2,SevereJPEG,40.0,28.752027035925206,14
train,jena,jena_000058_000019,3,SevereJPEG,20.0,25.609289053707393,14
train,jena,jena_000059_000019,0,Clean,,,9
train,jena,jena_000059_000019,1,SevereJPEG,5.0,17.48688357130396,9
train,jena,jena_000059_000019,2,GaussNoise,5.0,24.52278090553611,9
train,jena,jena_000059_000019,3,GaussNoise,10.0,18.60532481103665,9
train,jena,jena_000060_000019,0,Clean,,,7
train,jena,jena_000060_000019,1,GaussNoise,20.0,11.505203710912323,7
train,jena,jena_000060_000019,2,GaussNoise,35.0,6.950677682827431,7
train,jena,jena_000060_000019,3,GaussNoise,50.0,4.256154098192392,7
train,jena,jena_000061_000019,0,Clean,,,24
train,jena,jena_000061_000019,1,LowLight,0.8,13.775471663424296,24
train,jena,jena_000061_000019,2,LowLight,0.6,7.856545142071704,24
train,jena,jena_000061_000019,3,LowLight,0.4,4.3686889345448945,24
train,jena,jena_000062_000019,0,Clean,,,22
train,jena,jena_000062_000019,1,LowLight,0.25,2.4407036991151267,22
train,jena,jena_000062_000019,2,LowLight,0.1,0.8571813535344774,22
train,jena,jena_000062_000019,3,MotionBlur,3.0,32.07568855649855,22
train,jena,jena_000063_000019,0,Clean,,,18
train,jena,jena_000063_000019,1,MotionBlur,5.0,28.351914425159816,18
train,jena,jena_000063_000019,2,MotionBlur,9.0,25.096697779894917,18
train,jena,jena_000063_000019,3,MotionBlur,15.0,21.62488900227678,18
train,jena,jena_000064_000019,0,Clean,,,3
train,jena,jena_000064_000019,1,MotionBlur,25.0,18.58308942954742,3
train,jena,jena_000064_000019,2,SevereJPEG,80.0,30.667515073750174,3
train,jena,jena_000064_000019,3,SevereJPEG,60.0,28.773961747551905,3
train,jena,jena_000065_000019,0,Clean,,,18
train,jena,jena_000065_000019,1,SevereJPEG,40.0,28.083890963518225,18
train,jena,jena_000065_000019,2,SevereJPEG,20.0,25.279551361409233,18
train,jena,jena_000065_000019,3,SevereJPEG,5.0,17.354623905389094,18
train,jena,jena_000066_000019,0,Clean,,,11
train,jena,jena_000066_000019,1,GaussNoise,5.0,24.20135891463168,11
train,jena,jena_000066_000019,2,GaussNoise,10.0,18.246480133266093,11
train,jena,jena_000066_000019,3,GaussNoise,20.0,12.356949821187019,11
train,jena,jena_000067_000019,0,Clean,,,8
train,jena,jena_000067_000019,1,GaussNoise,35.0,7.886344872348484,8
train,jena,jena_000067_000019,2,GaussNoise,50.0,5.19730708316668,8
train,jena,jena_000067_000019,3,LowLight,0.8,13.810853788899012,8
train,jena,jena_000068_000019,0,Clean,,,21
train,jena,jena_000068_000019,1,LowLight,0.6,7.8828668686166505,21
train,jena,jena_000068_000019,2,LowLight,0.4,4.386288440902823,21
train,jena,jena_000068_000019,3,LowLight,0.25,2.4523484523588066,21
train,jena,jena_000069_000019,0,Clean,,,11
train,jena,jena_000069_000019,1,LowLight,0.1,0.8599700541088053,11
train,jena,jena_000069_000019,2,MotionBlur,3.0,33.61819330670491,11
train,jena,jena_000069_000019,3,MotionBlur,5.0,27.480106148940568,11
train,jena,jena_000070_000019,0,Clean,,,11
train,jena,jena_000070_000019,1,MotionBlur,9.0,22.482069777910837,11
train,jena,jena_000070_000019,2,MotionBlur,15.0,19.342027382806204,11
train,jena,jena_000070_000019,3,MotionBlur,25.0,16.906855117693485,11
train,jena,jena_000071_000019,0,Clean,,,7
train,jena,jena_000071_000019,1,SevereJPEG,80.0,31.634514046542918,7
train,jena,jena_000071_000019,2,SevereJPEG,60.0,29.703268833619138,7
train,jena,jena_000071_000019,3,SevereJPEG,40.0,28.467569994389052,7
train,jena,jena_000072_000019,0,Clean,,,4
train,jena,jena_000072_000019,1,SevereJPEG,20.0,25.723150240972686,4
train,jena,jena_000072_000019,2,SevereJPEG,5.0,16.757229561490917,4
train,jena,jena_000072_000019,3,GaussNoise,5.0,23.070742889707653,4
train,jena,jena_000073_000019,0,Clean,,,11
train,jena,jena_000073_000019,1,GaussNoise,10.0,17.67442152206989,11
train,jena,jena_000073_000019,2,GaussNoise,20.0,11.761355197371827,11
train,jena,jena_000073_000019,3,GaussNoise,35.0,7.220364941252404,11
train,jena,jena_000074_000019,0,Clean,,,12
train,jena,jena_000074_000019,1,GaussNoise,50.0,4.058924856628591,12
train,jena,jena_000074_000019,2,LowLight,0.8,13.753724353091329,12
train,jena,jena_000074_000019,3,LowLight,0.6,7.847096476258036,12
train,jena,jena_000075_000019,0,Clean,,,23
train,jena,jena_000075_000019,1,LowLight,0.4,4.38189066374989,23
train,jena,jena_000075_000019,2,LowLight,0.25,2.45152921181617,23
train,jena,jena_000075_000019,3,LowLight,0.1,0.8701844560556583,23
train,jena,jena_000076_000019,0,Clean,,,25
train,jena,jena_000076_000019,1,MotionBlur,3.0,32.440825129940535,25
train,jena,jena_000076_000019,2,MotionBlur,5.0,26.742625073977383,25
train,jena,jena_000076_000019,3,MotionBlur,9.0,23.81395384000153,25
train,jena,jena_000077_000019,0,Clean,,,24
train,jena,jena_000077_000019,1,MotionBlur,15.0,21.770212181999934,24
train,jena,jena_000077_000019,2,MotionBlur,25.0,19.32957114350143,24
train,jena,jena_000077_000019,3,SevereJPEG,80.0,31.304343216244543,24
train,jena,jena_000078_000019,0,Clean,,,10
train,jena,jena_000078_000019,1,SevereJPEG,60.0,29.758793122511964,10
train,jena,jena_000078_000019,2,SevereJPEG,40.0,28.58602504310502,10
train,jena,jena_000078_000019,3,SevereJPEG,20.0,25.840962155073047,10
train,jena,jena_000079_000019,0,Clean,,,14
train,jena,jena_000079_000019,1,SevereJPEG,5.0,17.611082690035172,14
train,jena,jena_000079_000019,2,GaussNoise,5.0,23.850256778123523,14
train,jena,jena_000079_000019,3,GaussNoise,10.0,17.8964904352099,14
train,jena,jena_000080_000019,0,Clean,,,22
train,jena,jena_000080_000019,1,GaussNoise,20.0,12.984711655236032,22
train,jena,jena_000080_000019,2,GaussNoise,35.0,8.498099946570989,22
train,jena,jena_000080_000019,3,GaussNoise,50.0,5.827347095702783,22
train,jena,jena_000081_000019,0,Clean,,,32
train,jena,jena_000081_000019,1,LowLight,0.8,13.83517413996145,32
train,jena,jena_000081_000019,2,LowLight,0.6,7.886939777380104,32
train,jena,jena_000081_000019,3,LowLight,0.4,4.388810362100546,32
train,jena,jena_000082_000019,0,Clean,,,23
train,jena,jena_000082_000019,1,LowLight,0.25,2.4480169566417325,23
train,jena,jena_000082_000019,2,LowLight,0.1,0.8661566921241997,23
train,jena,jena_000082_000019,3,MotionBlur,3.0,35.32650427975703,23
train,jena,jena_000083_000019,0,Clean,,,16
train,jena,jena_000083_000019,1,MotionBlur,5.0,28.696055160662862,16
train,jena,jena_000083_000019,2,MotionBlur,9.0,24.874388677650543,16
train,jena,jena_000083_000019,3,MotionBlur,15.0,21.46148779002804,16
train,jena,jena_000084_000019,0,Clean,,,20
train,jena,jena_000084_000019,1,MotionBlur,25.0,18.712585537327378,20
train,jena,jena_000084_000019,2,SevereJPEG,80.0,31.06301416769172,20
train,jena,jena_000084_000019,3,SevereJPEG,60.0,29.05080320079358,20
train,jena,jena_000085_000019,0,Clean,,,20
train,jena,jena_000085_000019,1,SevereJPEG,40.0,28.315237540259815,20
train,jena,jena_000085_000019,2,SevereJPEG,20.0,25.575416445843615,20
train,jena,jena_000085_000019,3,SevereJPEG,5.0,17.623830007376952,20
train,jena,jena_000086_000019,0,Clean,,,9
train,jena,jena_000086_000019,1,GaussNoise,5.0,24.839229528741498,9
train,jena,jena_000086_000019,2,GaussNoise,10.0,18.894406605641752,9
train,jena,jena_000086_000019,3,GaussNoise,20.0,13.017771766339152,9
train,jena,jena_000087_000019,0,Clean,,,4
train,jena,jena_000087_000019,1,GaussNoise,35.0,7.138578382081207,4
train,jena,jena_000087_000019,2,GaussNoise,50.0,4.418375378538434,4
train,jena,jena_000087_000019,3,LowLight,0.8,13.76856786352432,4
train,jena,jena_000088_000019,0,Clean,,,24
train,jena,jena_000088_000019,1,LowLight,0.6,7.866803554024918,24
train,jena,jena_000088_000019,2,LowLight,0.4,4.37535574848493,24
train,jena,jena_000088_000019,3,LowLight,0.25,2.4462412086003846,24
train,jena,jena_000089_000019,0,Clean,,,23
train,jena,jena_000089_000019,1,LowLight,0.1,0.8670925275501558,23
train,jena,jena_000089_000019,2,MotionBlur,3.0,31.595554590085907,23
train,jena,jena_000089_000019,3,MotionBlur,5.0,25.30787468395395,23
train,jena,jena_000090_000019,0,Clean,,,33
train,jena,jena_000090_000019,1,MotionBlur,9.0,25.61223833193432,33
train,jena,jena_000090_000019,2,MotionBlur,15.0,22.12305623039574,33
train,jena,jena_000090_000019,3,MotionBlur,25.0,19.313611446648686,33
train,jena,jena_000091_000019,0,Clean,,,10
train,jena,jena_000091_000019,1,SevereJPEG,80.0,31.356912275345692,10
train,jena,jena_000091_000019,2,SevereJPEG,60.0,29.551919447383103,10
